age,gender,education,smoking,alcohol,internet_usage,village_town,music,Ambient,Fusion Beat,Fusion Hardcore,Metal,Jazz,Rock,World & Electronic Music,Punk,Folk,Traditional Music,Indie,"Blues, Soul & Country",Classical,"Comedy, Literature & Cultural Narratives",Pop,Rap
22.0,male,secondary school,former smoker,drink a lot,few hours a day,village,3.0,2.4545454545454546,3.4761904761904763,2.8888888888888893,2.0,2.5,3.8461538461538463,3.7142857142857135,1.6666666666666663,1.6666666666666663,2.8,4.0,2.090909090909091,1.0,5.0,3.888888888888889,3.0
18.0,female,secondary school,never smoked,social drinker,less than an hour a day,city,5.0,2.1818181818181817,3.428571428571429,1.3333333333333333,1.0,1.5,2.0,3.571428571428571,3.1666666666666665,1.5,3.0,1.8,2.090909090909091,1.5,3.375,4.0,3.0
21.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,4.090909090909091,3.571428571428571,2.555555555555556,3.0,3.1666666666666665,3.692307692307693,3.714285714285714,2.333333333333333,3.1666666666666665,4.4,3.2,2.909090909090909,3.0,4.0,4.0,4.0
18.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,1.9090909090909087,1.6666666666666663,2.333333333333333,5.0,2.6666666666666665,3.230769230769231,2.071428571428571,3.5,2.6666666666666665,1.7000000000000002,2.9333333333333336,2.0,2.5,2.25,1.5555555555555556,1.0
20.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.6363636363636367,1.8571428571428568,1.3333333333333333,2.0,4.333333333333334,4.6923076923076925,1.857142857142857,4.333333333333334,1.8333333333333333,2.6,4.466666666666667,2.090909090909091,4.5,2.25,1.0,1.0
22.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,4.363636363636364,4.714285714285714,3.111111111111111,1.0,4.166666666666667,2.230769230769231,4.857142857142857,1.6666666666666663,2.5,4.6,2.6666666666666665,3.0909090909090917,3.5,5.0,5.0,5.0
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,village,4.0,2.7272727272727275,2.761904761904762,3.333333333333333,4.0,3.8333333333333335,3.9230769230769234,2.7857142857142856,3.0,3.0,2.5,3.866666666666666,2.363636363636364,3.0,3.625,2.4444444444444446,3.0
24.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,village,5.0,3.0909090909090917,1.2857142857142856,2.333333333333333,5.0,2.6666666666666665,2.1538461538461537,1.5,1.0,2.6666666666666665,2.5,1.8666666666666667,1.5454545454545454,2.5,3.5,1.5555555555555556,1.0
19.0,male,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.1818181818181817,4.333333333333333,2.4444444444444446,1.0,4.0,4.615384615384616,3.8571428571428568,2.333333333333333,4.0,3.4000000000000004,4.066666666666666,4.454545454545454,4.5,3.375,4.0,4.0
18.0,female,secondary school,tried smoking,social drinker,less than an hour a day,city,5.0,2.1818181818181817,1.6666666666666663,2.0,4.0,3.5,3.0,1.7857142857142856,1.0,1.0,2.1,3.2,1.1818181818181817,1.5,2.25,1.5555555555555556,1.0
17.0,female,primary school,never smoked,social drinker,few hours a day,city,4.0,2.090909090909091,1.761904761904762,2.6666666666666665,4.0,1.1666666666666667,2.923076923076924,1.714285714285714,2.833333333333333,2.0,1.8000000000000005,2.6,1.5454545454545454,3.5,2.625,2.0,2.0
18.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,2.3636363636363638,2.571428571428571,2.4444444444444446,5.0,2.0,3.3846153846153846,2.071428571428572,2.833333333333333,2.0,2.3,2.466666666666667,3.090909090909091,4.0,2.0,2.555555555555556,2.0
21.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,2.090909090909091,3.3809523809523805,3.0,1.0,4.833333333333334,4.0,4.0,1.5,4.833333333333334,2.8,4.133333333333333,3.2727272727272725,2.0,4.0,4.0,2.5
22.0,female,college/bachelor degree,tried smoking,social drinker,most of the day,village,5.0,3.1818181818181817,2.9047619047619047,3.333333333333333,2.0,4.0,4.153846153846154,3.5,2.333333333333333,3.1666666666666665,3.1,4.333333333333334,2.727272727272727,4.5,3.375,3.4444444444444446,3.5
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,city,5.0,2.636363636363636,3.333333333333333,3.333333333333333,2.0,4.0,2.6923076923076925,3.5,2.333333333333333,2.333333333333333,3.1,3.0666666666666664,2.5454545454545454,2.5,3.375,3.4444444444444446,2.5
21.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,village,3.0,2.5454545454545454,3.0,3.888888888888889,2.0,1.5,2.923076923076924,3.2857142857142856,1.5,2.333333333333333,3.2,2.533333333333333,3.1818181818181817,1.0,4.0,4.0,4.0
19.0,female,secondary school,former smoker,drink a lot,less than an hour a day,city,5.0,3.6363636363636367,1.952380952380952,1.1111111111111112,1.0,2.0,3.3076923076923084,2.2857142857142856,2.833333333333333,1.1666666666666667,3.6000000000000005,2.9333333333333336,1.7272727272727273,3.5,2.625,3.111111111111111,2.0
17.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.636363636363636,4.142857142857142,2.8888888888888893,2.0,3.333333333333333,3.5384615384615388,4.142857142857143,2.5,2.5,4.4,3.4666666666666663,3.0909090909090917,3.5,4.375,5.0,4.0
21.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,city,5.0,1.7272727272727273,1.8571428571428568,1.1111111111111112,1.0,2.0,4.384615384615385,1.7857142857142856,2.0,2.0,2.1,4.0,2.1818181818181817,1.5,2.625,2.555555555555556,1.5
18.0,female,secondary school,never smoked,never,few hours a day,village,5.0,2.636363636363636,2.523809523809524,1.4444444444444444,2.0,1.1666666666666667,2.230769230769231,2.214285714285714,1.1666666666666667,2.0,3.5,1.7333333333333332,2.090909090909091,1.0,2.625,3.6666666666666665,1.5
23.0,male,college/bachelor degree,never smoked,social drinker,few hours a day,city,5.0,1.7272727272727273,2.1904761904761902,1.3333333333333333,2.0,3.5,3.7692307692307696,2.2857142857142856,3.5,1.8333333333333333,2.0,3.6,2.0,2.5,2.25,2.111111111111111,1.5
16.0,female,secondary school,tried smoking,social drinker,few hours a day,village,4.0,2.0,2.6666666666666665,2.7777777777777777,2.0,2.333333333333333,2.0,3.285714285714285,1.5,2.333333333333333,2.8,1.9333333333333331,2.2727272727272725,2.5,2.75,4.0,3.0
23.0,male,college/bachelor degree,never smoked,drink a lot,most of the day,city,5.0,4.0,2.952380952380952,3.7777777777777777,5.0,4.833333333333334,4.615384615384616,3.142857142857143,2.333333333333333,1.5,3.6,4.199999999999999,2.181818181818182,3.0,4.625,2.888888888888889,2.5
21.0,male,secondary school,current smoker,social drinker,few hours a day,city,4.0,1.7272727272727273,2.523809523809524,2.555555555555556,2.0,2.0,3.3846153846153846,2.571428571428571,2.0,2.833333333333333,2.4000000000000004,2.466666666666667,3.454545454545454,1.5,2.625,3.111111111111111,3.0
23.0,female,masters degree,tried smoking,social drinker,few hours a day,city,5.0,3.0,2.333333333333333,1.5555555555555556,2.0,3.8333333333333335,4.461538461538462,2.2857142857142856,3.8333333333333335,2.166666666666667,2.4000000000000004,4.4,2.0,4.0,3.0,1.8888888888888888,2.0
20.0,female,secondary school,tried smoking,never,few hours a day,village,5.0,3.4545454545454546,2.714285714285714,1.8888888888888888,3.0,4.666666666666667,4.538461538461538,2.142857142857143,1.3333333333333337,3.0,3.4,4.066666666666666,3.0,3.0,3.0,3.0,3.0
20.0,male,secondary school,current smoker,social drinker,few hours a day,city,4.0,4.2727272727272725,2.0,1.6666666666666667,3.0,3.5,4.230769230769231,1.7142857142857142,2.6666666666666665,3.5,3.8,3.333333333333333,2.363636363636364,4.0,2.875,2.111111111111111,1.0
20.0,female,secondary school,never smoked,social drinker,few hours a day,city,5.0,2.363636363636364,2.761904761904762,2.4444444444444446,3.0,4.666666666666667,3.5384615384615388,2.9285714285714284,3.0,3.0,2.3000000000000003,3.8,2.363636363636364,2.5,3.0,2.4444444444444446,2.5
20.0,female,secondary school,tried smoking,social drinker,few hours a day,village,3.0,2.4545454545454546,2.571428571428571,1.3333333333333333,1.0,1.5,2.5384615384615383,2.714285714285714,4.0,1.5,3.0,2.333333333333333,2.090909090909091,2.0,4.625,4.0,4.0
19.0,female,primary school,tried smoking,social drinker,most of the day,city,4.0,3.0,3.1428571428571423,3.0,3.0,3.0,3.9230769230769234,3.5,3.0,3.0,3.3000000000000007,3.733333333333333,3.6363636363636367,3.5,3.0,3.555555555555556,3.0
15.0,female,primary school,never smoked,never,few hours a day,city,5.0,4.454545454545454,4.285714285714285,5.0,5.0,1.6666666666666663,5.0,4.428571428571429,1.6666666666666663,1.6666666666666663,5.0,4.466666666666667,4.2727272727272725,3.5,5.0,5.0,3.5
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,village,5.0,2.5454545454545454,3.2857142857142856,1.777777777777778,2.0,4.166666666666667,4.076923076923077,3.642857142857143,2.5,3.333333333333333,3.3,4.133333333333333,2.6363636363636367,1.5,4.375,4.444444444444445,3.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,village,4.0,2.0,2.0,2.8888888888888893,3.0,2.0,3.3846153846153846,2.142857142857143,2.833333333333333,1.1666666666666667,2.0,2.466666666666667,1.3636363636363638,3.0,2.0,2.0,1.5
18.0,male,primary school,former smoker,social drinker,few hours a day,village,5.0,2.5454545454545454,2.619047619047618,2.333333333333333,1.0,1.3333333333333337,1.5384615384615383,2.9285714285714284,2.166666666666667,1.3333333333333337,3.1,1.4666666666666666,1.9090909090909087,1.5,3.625,3.555555555555556,4.0
15.0,female,primary school,tried smoking,never,most of the day,village,5.0,2.090909090909091,2.7142857142857144,1.2222222222222223,1.0,3.0,2.8461538461538467,3.214285714285714,4.666666666666667,1.3333333333333337,2.7,2.6666666666666665,1.9090909090909087,1.0,3.625,3.555555555555556,2.5
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,city,5.0,2.5454545454545454,1.857142857142857,1.1111111111111112,1.0,4.5,1.8461538461538465,1.6428571428571428,1.1666666666666667,3.666666666666667,1.9,2.0666666666666664,1.7272727272727273,3.5,2.625,1.4444444444444444,1.5
16.0,female,secondary school,former smoker,social drinker,few hours a day,village,5.0,2.818181818181818,3.761904761904762,3.0,1.0,4.0,3.615384615384616,3.7857142857142856,1.5,3.1666666666666665,3.1,3.8,3.1818181818181817,2.5,3.375,3.4444444444444446,4.0
18.0,male,secondary school,current smoker,drink a lot,few hours a day,village,5.0,2.090909090909091,2.571428571428571,2.1111111111111107,4.0,3.666666666666667,4.384615384615385,2.9285714285714284,3.666666666666667,1.1666666666666667,2.1,4.266666666666666,2.454545454545454,4.0,2.625,2.555555555555556,2.5
21.0,male,secondary school,never smoked,never,few hours a day,village,5.0,2.5454545454545454,2.8095238095238093,1.3333333333333333,1.0,1.5,2.0,2.714285714285714,1.5,3.1666666666666665,3.0,1.7999999999999998,2.909090909090909,3.0,3.375,4.0,4.5
19.0,female,primary school,never smoked,never,few hours a day,village,5.0,3.727272727272727,3.904761904761904,2.2222222222222223,2.0,4.833333333333334,3.846153846153847,3.642857142857143,2.333333333333333,3.1666666666666665,4.5,3.8,3.5454545454545454,3.5,3.375,4.555555555555555,4.0
20.0,female,secondary school,never smoked,never,few hours a day,village,5.0,3.727272727272727,2.619047619047618,1.1111111111111112,1.0,3.666666666666667,2.384615384615385,2.142857142857143,1.1666666666666667,2.833333333333333,3.4,2.466666666666667,2.636363636363636,3.0,2.625,2.0,2.5
19.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,village,5.0,3.181818181818182,3.714285714285714,2.555555555555556,1.0,4.166666666666667,3.615384615384616,4.142857142857143,2.5,3.333333333333333,4.0,3.1333333333333333,3.272727272727273,2.5,4.375,5.0,5.0
19.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,3.181818181818182,2.904761904761904,2.666666666666667,2.0,4.666666666666667,3.230769230769231,2.9285714285714284,2.166666666666667,2.166666666666667,3.5,3.1333333333333333,2.090909090909091,2.0,3.625,3.555555555555556,2.5
19.0,female,primary school,current smoker,social drinker,few hours a day,city,3.0,2.090909090909091,2.952380952380953,2.888888888888889,5.0,1.0,3.1538461538461537,2.142857142857143,3.5,2.6666666666666665,2.2,3.133333333333333,1.7272727272727273,2.0,2.875,2.111111111111111,2.5
19.0,male,primary school,never smoked,social drinker,most of the day,city,5.0,2.5454545454545454,3.238095238095238,1.8888888888888888,1.0,1.5,2.5384615384615383,3.1428571428571423,1.5,1.5,3.2,2.333333333333333,3.0,1.5,4.0,4.0,3.5
20.0,female,secondary school,former smoker,social drinker,most of the day,city,5.0,2.5454545454545454,3.619047619047618,2.7777777777777777,2.0,1.5,2.6923076923076925,3.8571428571428568,3.1666666666666665,2.333333333333333,3.2,2.666666666666667,2.2727272727272725,1.0,4.0,4.0,4.5
21.0,male,secondary school,never smoked,social drinker,few hours a day,city,5.0,2.0,3.0,2.888888888888889,1.0,2.166666666666667,4.153846153846154,3.071428571428571,3.0,1.3333333333333337,2.7,3.466666666666667,2.3636363636363638,2.5,2.375,3.555555555555556,2.5
19.0,female,secondary school,current smoker,social drinker,few hours a day,village,1.0,2.7272727272727275,2.2380952380952377,2.4444444444444446,1.0,1.5,2.6923076923076925,2.857142857142857,1.5,1.5,2.6,2.666666666666667,1.7272727272727275,2.0,4.0,2.888888888888889,2.5
21.0,male,secondary school,tried smoking,never,few hours a day,city,5.0,1.7272727272727273,3.333333333333333,2.111111111111111,3.0,1.6666666666666663,2.4615384615384617,3.2857142857142856,4.166666666666667,2.5,3.0,2.1333333333333333,2.6363636363636367,2.5,3.75,5.0,5.0
18.0,male,secondary school,never smoked,social drinker,most of the day,city,5.0,2.5454545454545454,2.904761904761904,2.2222222222222223,4.0,2.166666666666667,3.5384615384615383,2.4285714285714284,3.0,2.166666666666667,2.8,3.3999999999999995,2.818181818181818,1.5,3.625,3.0,4.0
20.0,male,secondary school,never smoked,social drinker,few hours a day,village,4.0,2.818181818181818,3.761904761904761,2.7777777777777777,2.0,2.333333333333333,3.4615384615384617,3.7857142857142856,3.1666666666666665,4.0,3.7,3.2,4.181818181818182,2.5,3.375,4.555555555555555,4.0
19.0,male,college/bachelor degree,tried smoking,never,few hours a day,city,2.0,3.272727272727273,1.4285714285714284,1.3333333333333333,2.0,1.0,1.3846153846153846,1.2857142857142856,1.8333333333333333,2.6666666666666665,2.6,1.2,1.3636363636363638,2.5,2.25,1.0,2.0
22.0,female,secondary school,tried smoking,never,few hours a day,city,5.0,3.2727272727272725,1.8571428571428568,2.4444444444444446,5.0,3.666666666666667,4.0769230769230775,2.071428571428572,2.833333333333333,2.0,3.1,3.6,2.636363636363636,4.0,2.0,2.555555555555556,1.5
20.0,male,secondary school,tried smoking,never,few hours a day,city,5.0,2.5454545454545454,2.571428571428571,2.7777777777777777,4.0,3.8333333333333335,3.9230769230769234,3.214285714285714,3.8333333333333335,1.3333333333333337,2.5,3.866666666666666,1.5454545454545454,2.0,3.625,2.4444444444444446,2.5
25.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,5.0,2.818181818181818,3.4285714285714284,2.333333333333333,2.0,3.333333333333333,3.9230769230769234,3.7857142857142856,1.6666666666666663,2.5,3.5,3.666666666666667,2.909090909090909,2.5,3.75,4.444444444444445,4.5
21.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,2.0,3.272727272727273,3.3809523809523805,2.555555555555556,1.0,4.166666666666667,2.076923076923077,3.3571428571428568,2.5,2.5,3.5,2.333333333333333,2.909090909090909,3.0,5.0,4.444444444444445,4.5
24.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,2.090909090909091,1.809523809523809,2.0,4.0,2.6666666666666665,3.615384615384616,1.2857142857142856,3.5,1.8333333333333333,1.4,3.1333333333333333,2.545454545454545,4.0,2.25,1.0,1.5
19.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.909090909090909,2.857142857142857,2.2222222222222223,2.0,4.0,3.2307692307692317,2.928571428571428,3.1666666666666665,3.1666666666666665,2.9,3.6,3.1818181818181817,4.0,4.0,3.4444444444444446,3.5
25.0,male,doctorate degree,never smoked,drink a lot,few hours a day,city,5.0,2.7272727272727275,2.8095238095238093,1.4444444444444444,2.0,2.0,3.692307692307693,2.9285714285714284,4.5,3.666666666666667,2.7,3.1333333333333333,3.0,3.0,3.25,2.555555555555556,2.5
26.0,male,masters degree,former smoker,social drinker,most of the day,village,5.0,3.0909090909090917,2.714285714285714,2.333333333333333,4.0,2.333333333333333,2.5384615384615383,3.0,4.0,4.0,3.4000000000000004,2.466666666666667,4.0,2.0,4.625,4.0,3.0
15.0,female,currently a primary school pupil,tried smoking,never,few hours a day,village,5.0,2.1818181818181817,3.523809523809524,3.555555555555556,1.0,4.0,3.4615384615384617,4.642857142857142,3.1666666666666665,2.333333333333333,3.3,3.466666666666667,2.4545454545454546,2.0,3.375,4.555555555555555,4.0
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.4545454545454546,3.523809523809524,3.111111111111111,3.0,3.1666666666666665,4.0,3.8571428571428568,3.1666666666666665,4.0,3.8,3.866666666666666,3.545454545454546,4.0,3.375,4.0,3.5
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,1.7272727272727273,2.333333333333333,3.333333333333333,4.0,3.8333333333333335,4.461538461538462,3.1428571428571423,4.666666666666667,2.166666666666667,1.6000000000000003,4.4,1.5454545454545454,1.5,3.0,1.8888888888888888,3.0
