age,gender,education,smoking,alcohol,internet_usage,music,slow_songs,dance,folk,country,classical,musical,pop,rock,metal_hardrock,punk,hiphop_rap,reggae_ska,swing_jazz,rock_n_roll,alternative,latino,techno_trance,opera,Cluster
23.0,female,masters degree,former smoker,social drinker,less than an hour a day,5.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,18
20.0,female,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,39
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,5
19.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,3.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,90
19.0,female,secondary school,current smoker,drink a lot,less than an hour a day,5.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,12
28.0,female,masters degree,tried smoking,social drinker,few hours a day,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,40
21.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,44
23.0,female,masters degree,current smoker,social drinker,few hours a day,4.0,5.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,88
20.0,male,secondary school,tried smoking,social drinker,most of the day,5.0,4.0,3.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,3.0,2.0,52
20.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,37
28.0,female,secondary school,former smoker,social drinker,most of the day,5.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,77
22.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,1.0,2.0,3.0,5.0,5.0,2.0,1.0,1.0,46
19.0,female,secondary school,former smoker,drink a lot,few hours a day,5.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,4.0,2.0,5
21.0,male,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,2.0,34
21.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,5
17.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,1.0,1
19.0,female,college/bachelor degree,current smoker,drink a lot,few hours a day,5.0,5.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,42
25.0,male,masters degree,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,74
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,30
26.0,male,college/bachelor degree,current smoker,social drinker,most of the day,5.0,3.0,3.0,2.0,2.0,5.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,84
21.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,1
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,18
29.0,female,masters degree,former smoker,drink a lot,most of the day,5.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,64
25.0,male,masters degree,tried smoking,social drinker,most of the day,5.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,34
21.0,male,masters degree,former smoker,drink a lot,few hours a day,5.0,4.0,2.0,3.0,1.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,3.0,74
20.0,male,secondary school,former smoker,social drinker,most of the day,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,15
27.0,male,masters degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,78
21.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,4.0,1.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,5.0,20
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,4.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,37
19.0,female,college/bachelor degree,current smoker,social drinker,less than an hour a day,5.0,4.0,5.0,1.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,0
17.0,female,primary school,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,2.0,1.0,2.0,46
16.0,female,secondary school,tried smoking,never,less than an hour a day,5.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,36
19.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,2.0,2.0,26
18.0,female,secondary school,never smoked,social drinker,few hours a day,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,83
19.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2
21.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,5.0,5.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,1.0,0
16.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,36
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,11
19.0,female,primary school,never smoked,social drinker,few hours a day,5.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,35
20.0,female,secondary school,current smoker,social drinker,most of the day,5.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,76
16.0,female,currently a primary school pupil,never smoked,social drinker,less than an hour a day,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,38
20.0,male,secondary school,tried smoking,never,less than an hour a day,5.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,65
18.0,male,currently a primary school pupil,tried smoking,social drinker,less than an hour a day,5.0,5.0,5.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6
20.0,male,secondary school,tried smoking,never,few hours a day,5.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,6
20.0,male,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,81
16.0,female,primary school,former smoker,social drinker,few hours a day,5.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,27
19.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,76
19.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,6
23.0,female,college/bachelor degree,tried smoking,social drinker,most of the day,5.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,27
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,18
23.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,95
19.0,male,currently a primary school pupil,current smoker,never,few hours a day,3.0,5.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,42
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3
17.0,male,primary school,never smoked,social drinker,most of the day,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,31
20.0,female,secondary school,never smoked,social drinker,less than an hour a day,5.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,14
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,2.0,17
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,96
19.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,36
20.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,92
19.0,male,college/bachelor degree,never smoked,social drinker,most of the day,5.0,3.0,4.0,3.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,2.0,5.0,1.0,34
21.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,68
22.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,5.0,2.0,5.0,1.0,75
22.0,male,college/bachelor degree,never smoked,drink a lot,few hours a day,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2
22.0,male,college/bachelor degree,tried smoking,social drinker,most of the day,5.0,4.0,2.0,1.0,1.0,3.0,4.0,5.0,4.0,1.0,1.0,5.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,52
28.0,female,masters degree,current smoker,drink a lot,most of the day,5.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,2.0,77
21.0,male,secondary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,5
21.0,male,college/bachelor degree,never smoked,never,few hours a day,5.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,5.0,1.0,23
17.0,female,primary school,former smoker,drink a lot,few hours a day,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,25
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,76
17.0,female,primary school,current smoker,social drinker,few hours a day,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,67
28.0,male,masters degree,never smoked,drink a lot,few hours a day,5.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,2.0,78
20.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,4.0,3.0,3.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,2.0,79
19.0,female,secondary school,tried smoking,never,few hours a day,5.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0,79
21.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,26
23.0,male,college/bachelor degree,current smoker,never,few hours a day,5.0,3.0,2.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,3.0,74
17.0,male,primary school,current smoker,drink a lot,most of the day,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,25
20.0,male,primary school,current smoker,drink a lot,few hours a day,5.0,3.0,4.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,42
19.0,male,secondary school,tried smoking,social drinker,less than an hour a day,5.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,6
19.0,male,secondary school,never smoked,never,few hours a day,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,21
19.0,male,secondary school,never smoked,drink a lot,few hours a day,5.0,4.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,21
18.0,female,secondary school,current smoker,social drinker,most of the day,5.0,3.0,2.0,1.0,1.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,1.0,75
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,2.0,50
22.0,male,secondary school,former smoker,drink a lot,few hours a day,4.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,34
21.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,5
21.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,7
21.0,male,college/bachelor degree,never smoked,social drinker,less than an hour a day,5.0,3.0,1.0,5.0,5.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,46
22.0,male,secondary school,never smoked,never,few hours a day,4.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,29
19.0,female,secondary school,current smoker,drink a lot,less than an hour a day,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,93
25.0,male,secondary school,current smoker,drink a lot,few hours a day,3.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,40
18.0,male,currently a primary school pupil,never smoked,social drinker,few hours a day,4.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2
20.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,34
18.0,female,secondary school,tried smoking,social drinker,most of the day,5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,27
23.0,male,secondary school,current smoker,social drinker,most of the day,5.0,3.0,5.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,5
18.0,female,secondary school,former smoker,drink a lot,most of the day,5.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,90
22.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,2.0,5.0,1.0,5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,2.0,54
19.0,male,secondary school,tried smoking,drink a lot,few hours a day,3.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,5.0,1.0,4.0,4.0,1.0,66
19.0,female,secondary school,current smoker,drink a lot,most of the day,5.0,3.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,51
23.0,female,college/bachelor degree,current smoker,social drinker,most of the day,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,5.0,55
27.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,91
20.0,male,secondary school,former smoker,drink a lot,most of the day,5.0,3.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,30
20.0,female,secondary school,tried smoking,social drinker,most of the day,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,31
18.0,female,primary school,former smoker,drink a lot,few hours a day,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,57
21.0,male,secondary school,former smoker,drink a lot,few hours a day,5.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,58
21.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,90
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,2.0,1.0,92
22.0,female,secondary school,current smoker,never,less than an hour a day,5.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,5
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,23
19.0,male,secondary school,tried smoking,social drinker,few hours a day,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,44
20.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,18
19.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,5.0,4.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,1.0,63
18.0,female,secondary school,never smoked,never,few hours a day,5.0,3.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,53
17.0,male,primary school,never smoked,never,few hours a day,5.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,6
21.0,male,secondary school,never smoked,social drinker,less than an hour a day,5.0,4.0,3.0,5.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,11
19.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,80
25.0,female,masters degree,tried smoking,drink a lot,less than an hour a day,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,2.0,39
24.0,male,doctorate degree,current smoker,drink a lot,few hours a day,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,4.0,65
29.0,male,masters degree,never smoked,social drinker,less than an hour a day,5.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,91
21.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,38
18.0,male,primary school,never smoked,social drinker,few hours a day,5.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,37
21.0,female,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,4.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30
17.0,male,secondary school,tried smoking,social drinker,most of the day,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,96
22.0,male,secondary school,tried smoking,social drinker,most of the day,4.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,33
18.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,5.0,2.0,4.0,53
18.0,female,primary school,tried smoking,social drinker,few hours a day,4.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,0
23.0,male,secondary school,tried smoking,never,few hours a day,5.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,5
22.0,male,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,52
21.0,female,secondary school,tried smoking,social drinker,most of the day,5.0,3.0,3.0,1.0,3.0,5.0,4.0,5.0,3.0,1.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,52
23.0,female,masters degree,never smoked,never,few hours a day,5.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,39
17.0,female,currently a primary school pupil,tried smoking,social drinker,few hours a day,5.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,63
